الكلية,الدرجة,النوع,المجال
حاسبات ومعلومات أسيوط رياضة,407.471666,جامعة,حاسبات ومعلومات
حاسبات ومعلومات الأقصر رياضة,407.410527,جامعة,حاسبات ومعلومات
ألسن عين شمس,407.410527,جامعة,ألسن
الدراسات الاقتصادية و العلوم السياسة الإسكندرية,407.403334,جامعة,علوم سياسية
ألسن المنيا,407.335,جامعة,ألسن
حاسبات ومعلومات بني سويف رياضة,407.335,جامعة,حاسبات ومعلومات
سياسة واقتصاد السويس,407.266666,جامعة,علوم سياسية
فنون تطبيقية بنها,407.245313,جامعة,طب
فنون جميلة (عمارة) المنيا,407.18125,جامعة,فنون جميلة
ألسن الفيوم,407.086842,جامعة,ألسن
معهد عالي هندسة وتكنولوجيا كفر الشيخ,407.061666,معهد,هندسة
علوم كفر الشيخ,406.993334,جامعة,علوم
علوم جنوب الوادي,406.978948,جامعة,علوم
علوم بنات عين شمس,406.962963,جامعة,علوم
تكنولوجيا الادارة ونظم المعلومات بور سعيد,406.788334,جامعة,تكنولوجيا
علوم دمنهور,406.72,جامعة,علوم
حاسبات و معلومات العريش رياضة,406.651666,جامعة,حاسبات ومعلومات
علوم الفيوم,406.651666,جامعة,علوم
علوم الزقازيق,406.536207,جامعة,علوم
مصر العالي هندسة وتكنولوجيا منصورة,406.515,معهد,هندسة
علوم القاهرة,406.515,جامعة,علوم
علوم البترول والتعدين مطروح,406.446666,جامعة,هندسة بترول
العالي للهندسة والتكنولوجيا التجمع الخامس,406.173334,معهد,هندسة
ألسن الأقصر,406.105,جامعة,ألسن
ألسن الفيوم رياضة,405.968334,جامعة,ألسن
ألسن جنوب الوادي فرع الغردقة,405.9,جامعة,ألسن
آثار دمياط,405.9,جامعة,آثار
تربية طفولة مبكرة المنوفية,405.9,جامعة,تربية
علوم بني سويف,405.9,جامعة,علوم
علوم الارض بني سويف,405.9,جامعة,علوم
علوم المنصورة,405.9,جامعة,علوم
معهد عالي هندسة وتكنولوجيا المنيا الجديدة,405.9,معهد,هندسة
معهد المستقبل العالى للهندسة والتكنولوجيا بالفيوم,405.9,معهد,هندسة
علوم الإسكندرية,405.9,جامعة,علوم
علوم عين شمس,405.9,جامعة,علوم
ألسن سوهاج,405.9,جامعة,ألسن
معهد المنصورة العالى للهندسة والتكنولوجيا,405.835938,معهد,هندسة
فنون تطبيقية حلوان,405.684211,جامعة,طب
دار العلوم القاهرة,405.576316,جامعة,علوم
علوم المنوفية بشبين الكوم,405.569355,جامعة,علوم
ألسن جنوب الوادي فرع الغردقة رياضة,405.558334,جامعة,ألسن
المعهد العالى للهندسة والتكنولوجيا الحديثة بالمرج,405.49,معهد,هندسة
علوم السويس,405.49,جامعة,علوم
علوم طنطا,405.49,جامعة,علوم
علوم حلوان,405.49,جامعة,علوم
فنون تطبيقية دمياط,405.444445,جامعة,طب
فنون جميلة (فنون) حلوان,405.421666,جامعة,فنون جميلة
علوم بور سعيد,405.148334,جامعة,علوم
علوم دمياط,405.148334,جامعة,علوم
علوم بنها,405.148334,جامعة,علوم
آثار عين شمس,405.08,جامعة,آثار
آثار القاهرة,405.036842,جامعة,آثار
تربية قناة السويس بالإسماعيلية,404.806666,جامعة,تربية
كلية تكنولوجيا الصناعة والطاقة ج الدلتا التكنولوجية,404.67,جامعة,تكنولوجيا
علوم قناة السويس بالإسماعيلية,404.533334,جامعة,علوم
علوم سوهاج,404.445161,جامعة,علوم
الاعاقة والتأهيل الزقازيق,404.26,جامعة,الإعاقة والتأهيل
فنون جميلة (فنون) المنصورة,404.123334,جامعة,فنون جميلة
فنون تطبيقية بني سويف,403.957894,جامعة,طب
علوم أسيوط,403.918334,جامعة,علوم
آثار سوهاج,403.85,جامعة,آثار
الاعاقة والتأهيل بني سويف,403.85,جامعة,الإعاقة والتأهيل
تربية الزقازيق,403.85,جامعة,تربية
مصر العالي بالمنصورة تجارة وحاسبات شعبة علوم الحاسب رياضة,403.85,معهد,حاسبات ومعلومات
علوم المنيا,403.85,جامعة,علوم
علوم أسوان,403.85,جامعة,علوم
المعهد العالى للهندسة والتكنولوجيا بطنطا,403.85,معهد,هندسة
التكنولوجيا والتعليم الصناعي حلوان,403.85,جامعة,تكنولوجيا
المعهد العالى للهندسة والتكنولوجيا ببرج العرب بالاسكندرية,403.85,معهد,هندسة
علوم الوادي الجديد,403.85,جامعة,علوم
فنون جميلة (فنون) الإسكندرية,403.717742,جامعة,فنون جميلة
علوم العريش,403.717742,جامعة,علوم
فنون جميلة (فنون) المنيا,403.713334,جامعة,فنون جميلة
تربية المنيا,403.576666,جامعة,تربية
معهد النيل العالى للهندسة والتكنولوجيا بالمنصورة,403.508334,معهد,هندسة
معهد العبور العالي للهندسه والتكنولوجيا بمصروفات,403.508334,معهد,هندسة
تربية المنصورة,403.252084,جامعة,تربية
معهد الإسكندرية العالي للتكنولوجيا بسموحة بمصروفات,403.235,معهد,تكنولوجيا
المعهد العالي للهندسة والتكنولوجيا بدمياط الجديدة,403.166666,معهد,هندسة
المعهد العالى للهندسة والتكنولوجيا بالمنوفية,403.098334,معهد,هندسة
علوم ثروة سمكية و مصايد كفر الشيخ,402.62,جامعة,علوم
الاكاديمية المصرية للهندسة والتكنولوجيا المتقدمة وزارة الانتاج الحربى,402.346666,جامعة,هندسة
فنون جميلة (فنون) أسيوط,402.278334,جامعة,فنون جميلة
تربية أسوان,402.21,جامعة,تربية
العالي للحاسبات بمدينة الشروق شعبة نظم معلومات إدارية,402.073334,معهد,حاسبات ومعلومات
معهد فني صحى اسيوط,402.005,معهد,تمريض
المعهد العالى للهندسة والتكنولوجيا بالمحلة الكبرى,401.8,معهد,هندسة
معهد عالي هندسه مدينه الشروق بمصروفات,401.8,معهد,هندسة
معهد عالي هندسه 6 اكتوبر بمصروفات,401.8,معهد,هندسة
الاهرامات العالي للهندسة والتكنولوجيا -6 اكتوبر,401.8,معهد,هندسة
المعهد العالى للهندسة والتكنولوجيا بالطود الاقصر,401.8,معهد,هندسة
معهد عالي تكنولوجيا 10 رمضان فرع 6 اكتوبر هندسة بمصروفات,401.731666,معهد,هندسة
آثار و لغات مطروح,401.731666,جامعة,آثار
إعلام القاهرة,401.535484,جامعة,إعلام
تجارة دمياط,401.526666,جامعة,تجارة
معهد الدلتا العالي للهندسة والتكنولوجيا بالمنصورة,401.526666,معهد,هندسة
المعهد العالى للهندسة والتكنولوجيا بالزقازيق,401.458334,معهد,هندسة
تربية (طفولة) عين شمس,401.39,جامعة,تربية
معهد تكنولوجي عالي العاشر من رمضان شعبة (هندسة) بمصروفات,401.368421,معهد,هندسة
تربية عين شمس,401.116666,جامعة,تربية
أقتصاد منزلى بنات عين شمس,401.048334,جامعة,غير مصنف
معهد الصفوة العالي هندسة وتكنولوجيا بالقليوبية,401.048334,معهد,هندسة
فنون جميلة (فنون) الأقصر,401.048334,جامعة,فنون جميلة
المجمع التكنولوجي المتكامل بالسلام,400.911666,جامعة,تكنولوجيا
تربية طنطا,400.775,جامعة,تربية
معهد عالي فنون تطبيقيه التجمع الخامس,400.51875,معهد,طب
المعهد العالى للهندسة الالكترونية بلبيس,400.477419,معهد,هندسة
تربية كفر الشيخ,400.335714,جامعة,تربية
تربية بنات عين شمس,400.296666,جامعة,تربية
علوم البترول والتعدين مطروح - علوم,400.2625,جامعة,هندسة بترول
تربية (تعليم ابتدائي) كفر الشيخ,399.948387,جامعة,تربية
آثار الفيوم,399.886666,جامعة,آثار
معهد عالي كندي تكنولوجيا هندسة ت.خامس,399.75,معهد,هندسة
المعهد العالى للهندسة والتكنولوجيا بالمنزلة - الدقهلية,399.75,معهد,هندسة
عالى هندسة وتكنولوجيا بسوهاج,399.545,جامعة,هندسة
أكاديمية أخبار اليوم شعبة هندسية 6 أكتوبر,399.102631,جامعة,هندسة
معهد فني صحى الزقازيق,398.886842,معهد,تمريض
المعهد العالي للهندسة والتكنولوجيا بالبحيرة,398.656666,معهد,هندسة
المعهد العالى للهندسة والتكنولوجيا بكنج مريوط,398.559677,معهد,هندسة
معهد الجزيرة العالى للهندسة والتكنولوجيا بالمقطم,398.493549,معهد,هندسة
عالي إدارة وتكنولوجيا ش علوم حاسب كفر الشيخ رياضة,398.11,معهد,تكنولوجيا
تربية الإسكندرية,397.973334,جامعة,تربية
مركز التكنولوجيا المتميز بوزارة الصناعة والتجارة الخارجية,397.964516,جامعة,تكنولوجيا
معهد المستقبل العالى للهندسة والتكنولوجيا بالمنصورة,397.7,معهد,هندسة
تربية (تعليم ابتدائي) الزقازيق,397.7,جامعة,تربية
تجارة القاهرة,397.7,جامعة,تجارة
معهد عالي حاسبات ومعلومات مدينه الشروق شعبة علوم الحاسب بمصروفات رياضة,397.563334,معهد,حاسبات ومعلومات
إعلام المنوفية,397.052631,جامعة,إعلام
عالي هندسة بلبيس,396.88,معهد,هندسة
ع.هندسةوتكنوالعبور ك21 طريق بلبيس الصحراوى,396.88,جامعة,هندسة
الجزيره العالي للاتصال والاعلام بالمقطم,396.401666,معهد,إعلام
آثار الزقازيق بصان الحجر,396.377419,جامعة,آثار
التكنولوجيا والتعليم الصناعي السويس,396.333334,جامعة,تكنولوجيا
تربية المنوفية بشبين الكوم,396.06,جامعة,تربية
المجمع التكنولوجى المتكامل بالاميرية,395.65,جامعة,تكنولوجيا
آثار الأقصر,395.65,جامعة,آثار
معهد فني صحى طنطا,395.308334,معهد,تمريض
آثار جنوب الوادي,394.898334,جامعة,آثار
تربية نوعية فنية الإسكندرية,394.856451,جامعة,تربية
تربية طفولة مبكرة الزقازيق,394.078334,جامعة,تربية
تربية نوعية كفر الشيخ,393.736666,جامعة,تربية
تجارة الإسكندرية,393.6,جامعة,تجارة
معهد عالي فنون تطبيقيه 6 اكتوبر,393.258334,معهد,طب
معهد هندسة وتكنولوجيا الطيران إمبابة جيزة بمصروفات,392.575,معهد,هندسة
تجارة المنصورة,392.165,جامعة,تجارة
معهد الوادى العالي للهندسة و التكنولوجيا قليوبية,392.089474,معهد,هندسة
القاهرة العالي ش هندسية بالتجمع الاول القاهرة الجديدة,391.55,معهد,هندسة
حقوق الزقازيق,391.481666,جامعة,حقوق
تجارة عين شمس,391.345,جامعة,تجارة
أكاديمية أخبار اليوم 6اكتوبر شعبة علوم حاسب رياضة,391.276666,جامعة,حاسبات ومعلومات
المعهد الكندى العالى للهندسة 6 اكتوبر,391.276666,معهد,هندسة
زراعة القاهرة,390.935,جامعة,زراعة
معهد فني صحى الاسكندريه,390.653125,معهد,تمريض
معهد المستقبل العالي للدراسات التكنولوجية المتخصصة شـعبة علوم الحاسب رياضة,390.578948,معهد,تكنولوجيا
تربية حلوان,390.32,جامعة,تربية
تربية (تعليم ابتدائي) المنوفية,389.176316,جامعة,تربية
معهد فني صحى المنصوره,389.09,معهد,تمريض
السلام العالي للهندسة والتكنولوجيا بمدينة السلام,388.816666,معهد,هندسة
تجارة الزقازيق,388.475,جامعة,تجارة
المعهد العالي للغات بالمنصورة,388.475,معهد,غير مصنف
تربية (طفولة) أسوان,387.881579,جامعة,تربية
تربية (تعليم ابتدائي) المنصورة,387.582258,جامعة,تربية
معهد الاسكندرية العالى للإعلام بسموحة,386.903334,معهد,إعلام
معهد فني صحى بنى سويف,386.813793,معهد,تمريض
تربية بني سويف,386.766666,جامعة,تربية
تربية (تعليم ابتدائي) المنيا,386.356666,جامعة,تربية
تربية دمياط,386.151666,جامعة,تربية
دار العلوم المنيا,385.951923,جامعة,علوم
المعهد العالى لتكنولوجيا الادارة والمعلومات بالمنيا شعبة نظم المعلومات الادارية,385.730645,معهد,تكنولوجيا
الأكاديميه الحديثة بالمعادى هندسة بمصروفات,385.605,جامعة,هندسة
تربية بنها,385.551852,جامعة,تربية
المعهد الكندى العالى للادارة 6 اكتوبر,385.4,معهد,إدارة
المعهد الكندي العالي للحاسب الآلي بالتجمع الخامس القاهرة الجديدة رياضة,385.4,معهد,حاسبات ومعلومات
تربية طفولة مبكرة بور سعيد,385.2975,جامعة,تربية
زراعة المنصورة,384.921666,جامعة,زراعة
معهد عالي هندسة وتكنولوجيا العريش,383.623334,معهد,هندسة
معهد المدينة العالي للهندسة والتكنولوجيا بشبرامنت,383.281666,معهد,هندسة
معهد القناة العالى للهندسة بالسويس,383.076666,معهد,هندسة
تجارة طنطا,383.008334,جامعة,تجارة
تمريض دمياط,382.256666,جامعة,تمريض
آداب القاهرة,381.573334,جامعة,آداب
تكنولوجيا صناعة السكر والصناعات التكاملية اسيوط,381.095,جامعة,تكنولوجيا
تجارة و إدارة أعمال حلوان,380.001666,جامعة,تجارة
تربية (تعليم ابتدائي) الإسكندرية,379.386666,جامعة,تربية
تكنولوجيا وتنمية الزقازيق علوم مالية و إدارية,379.051613,جامعة,تكنولوجيا
معهد طيبة العالي للهندسه بالمعادى بمصروفات,378.293334,معهد,هندسة
تربية الفيوم,377.739474,جامعة,تربية
تربية (طفولة) كفر الشيخ,377.503704,جامعة,تربية
تربية نوعية الإسكندرية,374.808334,جامعة,تربية
معهد عالي تكنولوجيا 10 رمضان شعبة علوم الحاسب بمصروفات رياضة,374.535,معهد,تكنولوجيا
معهد طيبة العالي شعبة علوم حاسب بالمعادى بمصروفات رياضة,374.535,معهد,حاسبات ومعلومات
حقوق دمياط,374.125,جامعة,حقوق
زراعة عين شمس,374.025807,جامعة,زراعة
تربية جنوب الوادي بالغردقة,373.665517,جامعة,تربية
تجارة كفر الشيخ,373.1,جامعة,تجارة
التكنولوجيا والتعليم الصناعي بني سويف,372.992106,جامعة,تكنولوجيا
المعهد العالى للهندسة وتكنولوجيا السيارات والطاقة بهليوبوليس الجديدة,372.67,معهد,هندسة
المعهد العالي للهندسة بمدينة 15 مايو,372.075,معهد,هندسة
معهد عالي عبور إدارة وحاسبات ونظم بلبيس شعبة علوم حاسب بمصروفات رياضة,371.733334,معهد,حاسبات ومعلومات
معهد فني صحى امبابة,369.727419,معهد,تمريض
تربية نوعية القاهرة,369.0,جامعة,تربية
زراعة و موارد طبيعية أسوان,368.385,جامعة,طب
تربية (تعليم ابتدائي) بنات عين شمس,367.535714,جامعة,تربية
تربية نوعية فنية أسيوط,366.745,جامعة,تربية
تجارة بور سعيد,366.54,جامعة,تجارة
تجارة انتساب موجه المنصورة,366.4375,انتساب,تجارة
تربية طفولة مبكرة المنصورة,365.446666,جامعة,تربية
تربية (طفولة) الإسكندرية,364.9,جامعة,تربية
التكنولوجيا والتعليم الصناعي سوهاج,364.148334,جامعة,تكنولوجيا
تجارة انتساب موجه كفر الشيخ,364.148334,انتساب,تجارة
تجارة بنها,363.908065,جامعة,تجارة
تربية نوعية المنصورة,363.601666,جامعة,تربية
تربية (تعليم ابتدائي) قناة السويس بالإسماعيلية,363.396666,جامعة,تربية
ثروة سمكية السويس,363.342,جامعة,غير مصنف
الفني للفنادق الاسكندريه,362.986666,جامعة,غير مصنف
زراعة دمياط,361.551666,جامعة,زراعة
معهد فني صحى بور سعيد,360.595,معهد,تمريض
تجارة انتساب موجه الزقازيق,360.39,انتساب,تجارة
طيبة العالي بالمعادى لنظم المعلومات الإدارية,359.296666,معهد,حاسبات ومعلومات
تجارة السويس,359.02,جامعة,تجارة
المعهد العالى للعلوم الادارية بالمنزلة,357.93,معهد,علوم
تكنولوجيا وتنمية الزقازيق علوم زراعية,357.725,جامعة,تكنولوجيا
تجارة دمنهور,357.246666,جامعة,تجارة
تربية دمنهور,355.128334,جامعة,تربية
تجارة المنوفية بشبين الكوم,354.65,جامعة,تجارة
حقوق كفرالشيخ,352.6,جامعة,حقوق
تجارة أسوان,352.502381,جامعة,تجارة
تربية بور سعيد,352.429166,جامعة,تربية
العبور العالي ك21 بطريق بلبيس لنظم المعلومات الإدارية,351.952631,معهد,حاسبات ومعلومات
تربية مدينة السادات,351.301666,جامعة,تربية
دار العلوم الفيوم,350.686666,جامعة,علوم
حقوق القاهرة,350.686666,جامعة,حقوق
تجارة قناة السويس بالإسماعيلية,348.5,جامعة,تجارة
تربية (تعليم ابتدائي) عين شمس,348.431666,جامعة,تربية
معهد أكتوبر العالي للهندسه والتكنولوجيا م 6 اكتوبر بمصروفات,347.611666,معهد,هندسة
تربية طفولة مبكرة القاهرة,345.193549,جامعة,تربية
تربية طفولة مبكرة مدينة السادات,344.478846,جامعة,تربية
تجارة بني سويف,344.333871,جامعة,تجارة
تمريض الزقازيق,343.785,جامعة,تمريض
فنى صحي جنوب الوادي,341.256666,جامعة,تمريض
تربية نوعية الزقازيق,340.505,جامعة,تربية
تجارة أسيوط,339.89,جامعة,تجارة
آداب بنات عين شمس,339.548334,جامعة,آداب
الاكاديمية الدولية لعلوم الإعلام (شعبة هندسة )6اكتوبر,339.388889,جامعة,هندسة
تربية (تعليم ابتدائي) الفيوم,339.001666,جامعة,تربية
تربية طفولة مبكرة الفيوم,339.001666,جامعة,تربية
تمريض المنوفية بشبين الكوم,338.897369,جامعة,تمريض
تربية سوهاج,338.865,جامعة,تربية
تربية طفولة مبكرة بني سويف,338.728334,جامعة,تربية
تربية نوعية فنية المنصورة,337.976666,جامعة,تربية
آداب الإسكندرية,337.225,جامعة,آداب
تربية (طفولة) قناة السويس بالإسماعيلية,336.398387,جامعة,تربية
تجارة العريش,335.038334,جامعة,تجارة
تربية (تعليم ابتدائي) حلوان,334.423334,جامعة,تربية
آداب حلوان,334.081666,جامعة,آداب
تجارة مدينة السادات,332.92,جامعة,تجارة
تربية (تعليم ابتدائي) جنوب الوادي بالغردقة,332.51,جامعة,تربية
معهد الجيزة العالى للهندسة والتكنولوجيا بطموه,330.733334,معهد,هندسة
آداب العريش,330.323334,جامعة,آداب
حقوق الفيوم,329.025,جامعة,حقوق
تربية طفولة مبكرة الإسكندرية,327.74375,جامعة,تربية
تربية طفولة مبكرة دمنهور,326.77,جامعة,تربية
آداب بنها,326.155,جامعة,آداب
تربية (طفولة) حلوان رياض أطفال,324.241666,جامعة,تربية
تجارة انتساب موجه قناة السويس بالإسماعيلية,323.353334,انتساب,تجارة
العالي للدراسات النوعية واللغات جيزه,320.21,معهد,غير مصنف
تربية طفولة مبكرة مطروح,319.8,جامعة,تربية
تربية نوعية عين شمس,319.484616,جامعة,تربية
النيل العالي للعلوم التجارية شعبة محاسبة منصورة,312.898334,معهد,حاسبات ومعلومات
آداب المنصورة,312.898334,جامعة,آداب
ك.ت. فني للبصريات ابو الريش السيدة زينب,310.301666,جامعة,غير مصنف
تجارة و إدارة أعمال انتساب موجه حلوان,309.55,انتساب,تجارة
زراعة الإسكندرية,301.213334,جامعة,زراعة
الاستزراع المائي و المصايد البحرية العريش,300.691071,جامعة,غير مصنف
النيل العالي للعلوم التجارية شعبة نظم منصورة,300.461666,معهد,علوم
تربية نوعية المنصورة بمنية النصر,300.461666,جامعة,تربية
تجارة انتساب موجه الإسكندرية,297.051613,انتساب,تجارة
